File Name,Title,Meta Description,H1 Content,H2 Content,H3 Content,H4 Content,H5 Content,H6 Content,Paragraph Content,Date,Location
1716323825-9.html,"Mellon Sawyer Seminar Series: Data of Enslavement (Lauren Klein, Alex Borucki, and Gregory O'Malley) | Center for Spatial and Textual Analysis","Enslavement has been the subject of many big data projects, and some of them have gained enormous prominence in American and transatlantic studies. In their quantitative emphasis, based for example on shipping records, many such studies have diverged from more humanistic approaches, for which the focus has sometimes been on individuals whose lives are reconstructed in micro-narratives.","Mellon Sawyer Seminar Series: Data of Enslavement (Lauren Klein, Alex Borucki, and Gregory O'Malley)",Events About People Connect With Us Contact Us,,,,,"Enslavement has been the subject of many big data projects, and some of them have gained enormous prominence in American and transatlantic studies. In their quantitative emphasis, based for example on shipping records, many such studies have diverged from more humanistic approaches, for which the focus has sometimes been on individuals whose lives are reconstructed in micro-narratives. While the scholarly value of big data in studying enslavement is beyond dispute, new projects come at a troubling moment in US history: for many North Americans, the legacies of enslavement are very much to the fore amidst heightened racial tensions and deepening economic inequalities. If, in such an environment, the term @nomorenames is politically significant, what implications might there be for scholarship? What are the trans-American perspectives and histories on the ""Data of Enslavement""? Is it possible that scholars with their data practices—even unconsciously and unwillingly—are adding new epistemological violence to the physical violence of the past? Join us on April 25th at 3 pm, for the ""Data of Enslavement"", the 7th session of our year-long Mellon Sawyer Seminar Series. We will hear from Lauren Klein, Alex Borucki, and Greg O'Malley about how they bring in humanistic approaches to large historical datasets in this sensitive theme and how they use these historical data to understand injustices in our contemporary world. If you cannot attend in person, you can request Zoom information via this link . Before the seminar, there will be a reception with appetizers starting at 2:30 pm. About the Speakers  Alex Borucki is professor of history at the University of California, Irvine. He is the author of From Shipmates to Soldiers: Emerging Black Identities in the Río de la Plata (2015), co-editor of From the Galleon to the Highlands: Slave Trade Routes in the Spanish Americas (2020), and co-editor of The Rio de la Plata from Colony to Nations : Commerce, Society, and Politics (2021). Apart from other Spanish-language books and articles, he has published on the slave trade and the African Diaspora in the American Historical Review, Hispanic American Historical Review, William and Mary Quarterly, Colonial Latin American Review, The Americas, History in Africa, Itinerario, Atlantic Studies , and Slavery and Abolition . He is currently writing a book, co-authored with José Luis Belmonte Postigo, provisionally entitled “The Slave Trade and Silver in the Refinancing of the Spanish Empire during the Age of Revolutions.” By focusing on coastal merchant elites living in the Americas, this book examines how the availability of silver exports in several regions defined the timing, direction, and size of the slave trade in the Spanish Americas during the Age of Revolutions, when the traffic of captives gained prominence within the overall commerce and the financing of the colonial regime from Cuba to Buenos Aires.   Lauren Klein is Winship Distinguished Research Professor and Associate Professor in the departments of Quantitative Theory & Methods and English at Emory University. At Emory, she also serves as director of the Digital Humanities Lab and PI of the Mellon-funded Atlanta Interdisciplinary AI Network . Previously, she taught in the School of Literature, Media, and Communication at Georgia Tech. Klein’s research brings together computational and critical methods in order to explore questions of gender, race, and justice, both in the past and in the present. She is the author of An Archive of Taste: Race and Eating in the Early United States (University of Minnesota Press, 2020) and, with Catherine D’Ignazio, the award-winning Data Feminism (MIT Press, 2020). With Matthew K. Gold, she edits Debates in the Digital Humanities , a hybrid print-digital publication stream that explores debates in the field as they emerge. Her work has appeared in leading humanities journals including PMLA, American Literature, and American Quarterly ; and at technical conferences including ACL , EMNLP , and IEEE VIS . Her research has been supported by grants and fellowships from the ACLS, the NEH, and the Mellon Foundation. Her next major project, Data by Design: An Interactive History of Data Visualization , is forthcoming from the MIT Press in 2024.   Greg O’Malley is professor of history at the University of California, Santa Cruz. His first book, Final Passages: The Intercolonial Slave Trade of British America, 1619-1807 , received four awards: The America Historical Association’s Forkosch Prize for British history; the AHA’s Rawley Prize for Atlantic history; The Owsley Award from the Southern Historical Association; and the Goveia Prize from the Association of Caribbean Historians. The project examines a complex network for distributing enslaved Africans throughout North America and the Caribbean after their survival of the Atlantic crossing. O’Malley is also co-creator (with Alex Borucki) of the Intra-American Slave Trade Database, an online research tool that documents more than 35,000 slave trading voyages from one port in the Americas to another. His second book, The Escapes of David George: An Odyssey of Slavery and Freedom in the Revolutionary Era , is forthcoming with St. Martin’s Press. It offers a life history of a man born enslaved in colonial Virginia, whose attempts to escape bondage resulted in wide-ranging travels, captivities, and re-enslavements, illuminating both enslaved people’s resistance and the constraints on their lives. David George eventually achieved emancipation by fleeing the emerging United States and running to the British Army during the Revolutionary War.","Thu April 25th 2024, 3:00 - 4:30pm","Building 160, Wallenberg Hall 450 Jane Stanford Way, Building 160, Stanford, CA 94305 433A"
1716323825-215.html,Data Wrangling with OpenRefine: Digital Tools and Methods for the Humanities and Social Sciences | Center for Spatial and Textual Analysis,"OpenRefine is a powerful free and open source tool for wrangling data: exploring it, cleaning it, manipulating it, and transforming it from one format into another.  In this hands-on workshop we will introduce OpenRefine’s features and cover some of the ways it can be used to tame unruly datasets.",Data Wrangling with OpenRefine: Digital Tools and Methods for the Humanities and Social Sciences,Events About People Connect With Us Contact Us,,,,,"OpenRefine is a powerful free and open source tool for wrangling data: exploring it, cleaning it, manipulating it, and transforming it from one format into another.  In this hands-on workshop we will introduce OpenRefine’s features and cover some of the ways it can be used to tame unruly datasets. You'll learn how to search, sort, filter, and facet your data, how to fix inconsistencies and errors, and how to create semi-automated workflows for producing clean and consistent datasets for your research.  Even if you don’t think of your research materials as data, OpenRefine can help you clean up and make sense of spreadsheets you’ve created, text you’ve scraped from websites, and other structured sources. Registration is free at: https://events.eventzilla.net/e/cidr-workshop-data-wrangling-with-openr…","Wed January 29th 2020, 2:00 - 4:00pm","Green Library East 166, IC Classroom"
1716323825-69.html,"Christine Philliou and Firuzan Melike Sümertaş; Hiding in Plain Sight: The İstanΠόλις Collaborative, Reconstructing the Greek Community of 19th and early 20th century Istanbul | Center for Spatial and Textual Analysis","We founded the İstanΠόλις Collaborative in 2020 to serve as an online hub for studies on the spatial/physical and demographic aspects of the Rum/Greek Orthodox presence in Istanbul between 1821 and 1923 and have been developing a range of Digital Humanities projects that link up to it. We will speak about how the Collaborative came to be, the scholarly questions we are addressing, the need for such a project both for scholarly and public domains, and the Digital Humanities methodologies we are developing to realize the project.","Christine Philliou and Firuzan Melike Sümertaş; Hiding in Plain Sight: The İstanΠόλις  Collaborative, Reconstructing the Greek Community of 19th and early 20th century Istanbul",Events About People Connect With Us Contact Us,,,,,"We founded the İstanΠόλις Collaborative in 2020 to serve as an online hub for studies on the spatial/physical and demographic aspects of the Rum/Greek Orthodox presence in Istanbul between 1821 and 1923 and have been developing a range of Digital Humanities projects that link up to it. We will speak about how the Collaborative came to be, the scholarly questions we are addressing, the need for such a project both for scholarly and public domains, and the Digital Humanities methodologies we are developing to realize the project. We will also discuss the range of archival sources we have been using and the ways we have been discussing and processing those sources together. Cosponsored with the Department of History and the Abbasi Program in Islamic Studies . The presentation will include lunch and take place at the Stanford Center for Spatial and Textual Analysis in Wallenberg 433A. A Zoom link is available upon request from Center Manager, Jonathan Clark ( jclark93 [at] stanford.edu (jclark93[at]stanford[dot]edu) ). About the Speakers:   Christine Philliou is Professor in the History Department, and Director of the Programs in Ottoman/Turkish and Modern Greek Studies there at UC Berkeley, both of which she recently founded. Her works include Biography of an Empire: Governing Ottomans in an Age of Revolution (2011) and Turkey: A Past Against History (2021), and articles in journals such as Comparative Studies in Society and History, Comparative Studies in South Asia, Africa and the Middle East, and New Perspectives on Turkey. She is currently working on a range of projects that connect to the İstanΠόλις Collaborative, and teaches courses on the Middle East, Balkans, and Eastern Mediterranean as well as comparative empires.    Firuzan Melike Sümertaş is currently a visiting scholar at UC Berkeley and Assist. Prof at İstanbul Kent University. Her research focuses on the urban/architectural/visual culture of the late Ottoman Empire and its capital, with a particular interest in the Greek-Orthodox community of İstanbul. She holds a PhD. in History from Boğaziçi University and M.Arch degree from METU. Her current project at UC Berkeley under the umbrella of Istanpolis collaboration focuses on utilizing digital humanities tools for urban/architectural historical research.     ","Tue February 7th 2023, 12:00 - 1:15pm",Wallenberg 433A
1716323825-86.html,Opening Session of Critical Data Practices Symposium | Center for Spatial and Textual Analysis,"What are the unique challenges that face the humanities as we ground data-driven insights in real-world human complexity, and in various social, cultural, and historical contexts? Digitization and computational methods provide new opportunities for understanding the cultural implications of data, its meaning, and its significance to the long history of recorded human experience. We must therefore carefully consider the ways that we derive meaning from data through critical attention to methods and sources—our critical data practices.",Opening Session of Critical Data Practices Symposium,Events About People Connect With Us Contact Us,,,,,"What are the unique challenges that face the humanities as we ground data-driven insights in real-world human complexity, and in various social, cultural, and historical contexts? Digitization and computational methods provide new opportunities for understanding the cultural implications of data, its meaning, and its significance to the long history of recorded human experience. We must therefore carefully consider the ways that we derive meaning from data through critical attention to methods and sources—our critical data practices. With this symposium, which we organize around a number of questions raised by working with data in the humanities, we aim to join the threads of the general and the specific, the diachronic and synchronic, and to create a space in which what Lorraine Daston called the “hidden affinities” between disciplines becomes perceptible. Program 4.30-5.00 pm Coffee and Tea Welcome 5.00-6.00 pm Opening Session: Brief Remarks on Data and the Humanities in the Academy today by Debra Satz , Dean H&S, and Peter Leonard , Head of Stanford Libraries Division of Research Data Services Introducing Critical Data Practices: presentations by Giovanna Ceserani , Mark Algee-Hewitt and Laura Stokes 6.00-7.00 pm Reception","Thu October 6th 2022, 5:00 - 6:00pm",Wallenberg 433A
1716323825-350.html,"CESTA Seminar | A. Smith & E. Treharne ""Digitizing Textual Objects: Best Practice, Worst Practice"" | Center for Spatial and Textual Analysis","Please join us for a talk on best practices for the digitization of textual objects co-led by Astrid Smith (Rare Book and Special Collections Digitization Specialist, Digital Preservation Group, Stanford University Libraries) and Elaine Treharne (Roberta Bowman Denning Professor of Humanities and Professor of English, and, by courtesy, of German Studies; Director of Stanford's Center for Spatial and Textual Analysis (CESTA)).","CESTA Seminar | A. Smith & E. Treharne ""Digitizing Textual Objects: Best Practice, Worst Practice""",Events About People Connect With Us Contact Us,,,,,"Please join us for a talk on best practices for the digitization of textual objects co-led by Astrid Smith (Rare Book and Special Collections Digitization Specialist, Digital Preservation Group, Stanford University Libraries) and Elaine Treharne (Roberta Bowman Denning Professor of Humanities and Professor of English, and, by courtesy, of German Studies; Director of Stanford's Center for Spatial and Textual Analysis (CESTA)).","Tue January 30th 2018, 12:00 - 1:20pm","Bldg. 160, Rm. 433A"
1716323825-242.html,Women and Gender Minorities in Digital Humanities Collegium | Center for Spatial and Textual Analysis,"Stanford Text Technologies, with Stanford University Libraries, is delighted to announce the upcoming Collegium--""Women and Gender Minorities in Digital Humanities"" on May 29th to 31st. Our speakers include Deb Verhoeven (our keynote speaker), Miriam Posner, Isabel Galina Russell, Ann Cong-Huyen, Jacqueline Wernimont, Alice Staveley, Giovanna Ceserani, Pip Willcox, Alessandra Celati, Rita Lucarelli, Marisa Parham, Mar Hicks, Laura McGrath. Quinn Dombrowski will host a mentorship and strategy workshop.",Women and Gender Minorities in Digital Humanities Collegium,Events About People Connect With Us Contact Us,,,,,"Stanford Text Technologies, with Stanford University Libraries, is delighted to announce the upcoming Collegium--""Women and Gender Minorities in Digital Humanities"" on May 29th to 31st. Our speakers include Deb Verhoeven (our keynote speaker), Miriam Posner, Isabel Galina Russell, Ann Cong-Huyen, Jacqueline Wernimont, Alice Staveley, Giovanna Ceserani, Pip Willcox, Alessandra Celati, Rita Lucarelli, Marisa Parham, Mar Hicks, Laura McGrath. Quinn Dombrowski will host a mentorship and strategy workshop. For futher details, email: cesta_stanford [at] stanford.edu (cesta_stanford[at]stanford[dot]edu) . We welcome all participants for the conference day and workshop. “Women and Gender Minorities in Digital Humanities” highlights and celebrates the significant scholarly contributions of women and gender minorities in interdisciplinary Digital and Computational Humanities, while serving as a forum to propose, and advocate for, cultural changes to support all women and gender minorities in making their own impactful contributions to DH. Our main questions for the collegium, which we’ll discuss in papers, Q&A, and our workshop are: how might our understanding of women in DH be enhanced by taking a more deliberate set of perspectives? What kinds of projects are women and gender minorities developing and directing? What women and gender minorities are themselves the focus and subjects of researchers’ attentions? What fresh light is cast upon the “canon,” our methods and approaches, by considering the work of scholars who are often overlooked, uncited, and marginalized by the dominant discourses? In what ways can women and gender minorities benefit from the social and intellectual connections to be made through conversation and scholarly exchange? This is the fifth Text Technologies Collegium at Stanford, and, this year, it is co-hosted with CIDR. A keynote on the 29th May by Professor Deb Verhoeven will be followed by a day of papers and a closing response on the 30th. A workshop and action plan on the morning of the 31st May will be accompanied by posters showing CESTA students’ scholarship in DH. We hope this format can encourage cogency to proceedings, as well as the opportunity for collective inquiry, collegial support, knowledge exchange, and the generation of ideas. The conference is designed to hear from a range of speakers who practice diverse methods and have a variety of foci, and the workshop will help women and gender minorities strategize and find support among peers and mentors. Click here to register, and learn how to participate","Fri May 31st 2019, 12:00am","The Center for Spatial and Textual Analysis - Wallenberg Hall, Fourth Floor"
1716323825-307.html,Discover Funding Opportunities and Grant Awards | Center for Spatial and Textual Analysis,Learn about search strategies and key resources to help you identify funding opportunities and view grants awards for a research area.  This session will introduce you to a search tool that lets you search multiple funding resources at one time and set up alerts to notify you about new funding opportunities.,Discover Funding Opportunities and Grant Awards,Events About People Connect With Us Contact Us,,,,,Learn about search strategies and key resources to help you identify funding opportunities and view grants awards for a research area.  This session will introduce you to a search tool that lets you search multiple funding resources at one time and set up alerts to notify you about new funding opportunities.,"Tue October 16th 2018, 11:00am - 12:00pm","Robin Li and Melissa Ma Science Library, Sapp Center for Teaching and Learning, Training Room"
1716323825-184.html,Graduate Professionalization Workshop for Digital Humanists | Center for Spatial and Textual Analysis,This workshop is aimed at graduate students in the digital humanities and is oriented on providing strategies for selecting among various opportunities and for presenting graduate work in CVs to both academic and non-academic fields.,Graduate Professionalization Workshop for Digital Humanists,Events About People Connect With Us Contact Us,,,,,"This workshop is aimed at graduate students in the digital humanities and is oriented on providing strategies for selecting among various opportunities and for presenting graduate work in CVs to both academic and non-academic fields. Brian Johnsrud is currently serving as Education Curriculum Strategy Lead at Adobe. He completed a PhD at Stanford in 2009 in Modern Thought and Literature, during which time he helped launch the Poetic Media Lab with Amir Eshel. Between his time at Stanford and his current work at Adobe, Brian worked with Kahn Academy on content and curriculum development. Brian will offer perspectives on the education technology non-profit sector and strategies for pitching academic work in an industry-oriented CV. Rachel Midura is Assistant Professor of Digital History at Virginia Tech. She completed a PhD at Stanford in 2020 in History that deployed data analytics to investigate early modern information networks. Having recently been a senior graduate research fellow at CESTA, Rachel is highly familiar with the Stanford environment. Rachel will discuss the space that digital humanities hold within the academy and offer strategies for developing the academic profile of a digital humanist.","Tue October 13th 2020, 12:00pm",Broadcast live via Zoom.
1716323825-254.html,Introduction To The Shell & Command Line | Center for Spatial and Textual Analysis,Registration: https://docs.google.com/forms/d/e/1FAIpQLSeWK0iOs-A20MTYNRhviZ4HRRnMJ7DZCs2sI3X0CyR8POZf2g/viewform?usp=sf_link,Introduction To The Shell & Command Line,Events About People Connect With Us Contact Us,,,,,"Registration: https://docs.google.com/forms/d/e/1FAIpQLSeWK0iOs-A20MTYNRhviZ4HRRnMJ7DZCs2sI3X0CyR8POZf2g/viewform?usp=sf_link The bash shell is one of the oldest and most powerful methods for you to operate a computer. Many people familiar with using a mouse to click on a screen find typing commands into a shell or terminal to be unfamiliar or scary. Many programs or high performance computing environments require using a command line to connect with them. In this two hour workshop, the command line environment will be introduced. No prior experience is needed.","Wed May 1st 2019, 2:00 - 4:00pm","Branner Library - Teaching Corner, Mitchell Earth Sciences Building"
1716323825-28.html,Roundtable on Digital Environmental Humanities | Center for Spatial and Textual Analysis,"An event hosted by CESTA, and co-sponsored by Woods Institute for Environment.We will be meeting on March 5th, Tuesday, between 12 and 1:15 pm for a roundtable on Digital Environmental Humanities (DEH) with esteemed Professors Mark Algee-Hewitt, Zephyr Frank, and Deborah Gordon. We will talk about what it means to approach a Digital Humanities project from an environmentally conscious perspective, and how to use Digital Humanities tools to analyze objects and materials embedded in their local environment and ecology. Lunch will be provided.",Roundtable on Digital Environmental Humanities,Events About People Connect With Us Contact Us,,,,,"An event hosted by CESTA, and co-sponsored by Woods Institute for Environment. We will be meeting on March 5th, Tuesday, between 12 and 1:15 pm for a roundtable on Digital Environmental Humanities (DEH) with esteemed Professors Mark Algee-Hewitt, Zephyr Frank, and Deborah Gordon. We will talk about what it means to approach a Digital Humanities project from an environmentally conscious perspective, and how to use Digital Humanities tools to analyze objects and materials embedded in their local environment and ecology. Lunch will be provided. The leading questions for the session will be: how does the ""time"" of the objects observed matter for the pace of DEH projects? How much does the ongoing climate crisis affect perspectives of time observed and time it takes in DEH projects? How does the uncertainty of survivability for the observed subjects and objects, and visions of catastrophe for ecologies affect our perspectives on DEH projects? Does it create any urgency? RSVP is encouraged, but you can also attend without RSVPing. If you have any questions, email eeyurek [at] stanford.edu (eeyurek[at]stanford[dot]edu) .  Zephyr Frank is Gildred Professor of Latin American Studies, Professor at the Stanford Doerr School of Sustainability, Senior Fellow at the Woods Institute for the Environment and professor, by courtesy, of Iberian and Latin American Cultures. He was also the founding Director of the Center for Spatial and Textual Analysis (CESTA) 2011-16.  His research interests focus on Brazilian social and cultural history, the study of wealth and inequality, and the digital humanities.     Deborah M. Gordon is a Professor in the Department of Biology at Stanford University. She studies how ant colonies work without central control using networks of simple interactions, and how these networks evolve in relation to changing environments. She received her PhD from Duke University, then joined the Harvard Society of Fellows, and did postdoctoral research at Oxford and the University of London before joining the Stanford faculty in 1991. Projects include a long-term study of a population of harvester ant colonies in Arizona, studies of the invasive Argentine ant in northern California, arboreal ant trail networks and ant-plant mutualisms in Central America.  Mark Algee-Hewitt’s research focuses on the eighteenth and early nineteenth centuries in England and Germany and seeks to combine literary criticism with digital and quantitative analyses of literary texts. In particular he is interested in the history of aesthetic theory and the development and transmission of aesthetic and philosophic concepts during the Enlightenment and Romantic periods. He is also interested in the relationship between aesthetic theory and the poetry of the long eighteenth century.  Although his primary background is in English literature, he also has a degree in computer science. As the director of the Stanford Literary Lab, he is working to bring his interests in quantitative analysis, digital humanities and eighteenth-century literature to bear on a number of new collaborative projects. His current book project, The Afterlife of the Sublime , explores the history of the sublime by tracing its discursive patterns through over 11,000 texts from the long eighteenth century, seeking clues to the disappearance of the term at the end of the Romantic period. As a Mellon Postdoctoral Fellow at McGill University, working with the Interacting with Print Research group, Dr. Algee-Hewitt was also involved in a variety of projects that combine literary interpretation with quantitative analysis. He is a co-coordinator of the Book History BiblioGraph , a new dynamic online resource and recommendation engine that visualizes connections between contemporary resources on Book History using statistical methods. He is also working with Andrew Piper on the Werther Topologies : a project that seeks to identify lexical patterns that will aid in tracing the impact of Goethe’s Sorrows of Young Werther on the nineteenth-century development of the German novel. Dr. Algee-Hewitt has taught a variety of courses in literary history and theory in both the English and German departments at McGill University, Rutgers University and New York University where he received his PhD in 2008.","Tue March 5th 2024, 12:00 - 1:15pm","Wallenberg Hall, Room 433A"
1716323825-311.html,Taking Charge of Your Education: Pathways for Humanities PhDs | Center for Spatial and Textual Analysis,"Join the School of Humanities & Sciences for wine and cheese and a chance to meet fellow grads in other humanities and arts departments, as well as a variety of campus leaders. Lanier Anderson (Senior Associate Dean for the Humanities and Arts) and Matthew Tiews (Associate Vice President for the Arts) will speak briefly about how you can take advantage of Stanford’s resources to plan broadly for your future. We will also distribute a guide to key professional development opportunities for humanities students.",Taking Charge of Your Education: Pathways for Humanities PhDs,Events About People Connect With Us Contact Us,,,,,"Join the School of Humanities & Sciences for wine and cheese and a chance to meet fellow grads in other humanities and arts departments, as well as a variety of campus leaders. Lanier Anderson (Senior Associate Dean for the Humanities and Arts) and Matthew Tiews (Associate Vice President for the Arts) will speak briefly about how you can take advantage of Stanford’s resources to plan broadly for your future. We will also distribute a guide to key professional development opportunities for humanities students. This orientation is especially aimed at incoming students, but upper-level doctoral students are also welcome.","Tue October 9th 2018, 5:30 - 7:30pm","Stanford Humanities Center, Levinthal Hall"
1716323825-192.html,A Gentle Introduction to AI: Digital Tools and Methods for the Humanities and Social Sciences | Center for Spatial and Textual Analysis,"This is an interactive workshop to introduce Humanists and Social Scientists  who would like to start exploring AI for their work. While we might take a peek at some computer code, no coding is involved and no prior knowledge of coding is required. You will get to know a typical workflow, review examples for how it might be used, and discuss the implications of models, data and ethical considerations.",A Gentle Introduction to AI: Digital Tools and Methods for the Humanities and Social Sciences,Events About People Connect With Us Contact Us,,,,,"This is an interactive workshop to introduce Humanists and Social Scientists  who would like to start exploring AI for their work. While we might take a peek at some computer code, no coding is involved and no prior knowledge of coding is required. You will get to know a typical workflow, review examples for how it might be used, and discuss the implications of models, data and ethical considerations.","Tue May 26th 2020, 2:00 - 4:00pm",Online. A Zoom link will be provided for registered participants
1716323825-203.html,Intro to Data Visualization with R: Digital Tools and Methods for the Humanities and Social Sciences | Center for Spatial and Textual Analysis,"This workshop is for those interested in using the R programming language to create graphics. Topics include graphs in base R as well as an introduction to the data visualization package, ggplot2. Registration is free at: https://events.eventzilla.net/e/cidr-workshop-introduction-to-data-visualization-with-r-2138780618",Intro to Data Visualization with R: Digital Tools and Methods for the Humanities and Social Sciences,Events About People Connect With Us Contact Us,,,,,"This workshop is for those interested in using the R programming language to create graphics. Topics include graphs in base R as well as an introduction to the data visualization package, ggplot2. Registration is free at: https://events.eventzilla.net/e/cidr-workshop-introduction-to-data-visualization-with-r-2138780618","Wed March 4th 2020, 2:00 - 4:00pm","Catherine Tierney Seminar Room, Green Library 121A"
1716323825-346.html,"CESTA Seminar | Z. Frank ""Urbanization and its discontents: a broad view of the problem of eviction and displacement"" | Center for Spatial and Textual Analysis","This project seeks to produce insights into the broad patterns in property ownership, access to housing, and processes of dislocation and eviction across a sample of cities around the world. Initial work sketches out some parameters of urban life bearing on access to housing, including urban scale, rates of population change, and levels of income and rents.","CESTA Seminar | Z. Frank ""Urbanization and its discontents: a broad view of the problem of eviction and displacement""",Events About People Connect With Us Contact Us,,,,,"This project seeks to produce insights into the broad patterns in property ownership, access to housing, and processes of dislocation and eviction across a sample of cities around the world. Initial work sketches out some parameters of urban life bearing on access to housing, including urban scale, rates of population change, and levels of income and rents. Zephyr Frank is Professor of History and Director of the Spatial History Project at Stanford University. He also served as the founding Director of the Center for Spatial and Textual Analysis (2011–2016). His most recent publication is Reading Rio de Janeiro: Literature and Society in the Nineteenth Century (Stanford University Press, 2016).","Tue February 27th 2018, 12:00 - 1:20pm","Bldg. 160, Rm. 433A"
1716323825-90.html,CESTA Digital Humanities Research Showcase 2022 | Center for Spatial and Textual Analysis,Join us to see the 2021-22 cohort of scholars present their research!,CESTA Digital Humanities Research Showcase 2022,Events About People Connect With Us Contact Us,,,,,"Every year, CESTA's Digital Humanities Graduate Fellowship supports graduate students and post-docs to produce original research using the tools and methods of the digital humanities. Join us to see the 2021-22 cohort of scholars present their research! Program   ","Fri May 27th 2022, 8:30am - 3:00pm","CESTA (Wallenberg Hall, Bldg 160), Conference Room 433A."
1716323825-74.html,Evelyn Gius: Structure as Meaning? Conflict as a Text Feature in German Literature | Center for Spatial and Textual Analysis,"In this talk, Dr. Gius will discuss the possibilities of building the analysis of conflict on the analysis of text features. This is a basis for the development of a computational literary studies approach to literary texts. In order to demonstrate its possible applications, Dr. Gius will outline how an operationalization of conflict can be applied at different levels of text analysis, ranging from single texts over groups of text to an overarching understanding of literary history as a (digital) history of conflict.",Evelyn Gius: Structure as Meaning? Conflict as a Text Feature in German Literature,Events About People Connect With Us Contact Us,,,,,"In this talk, Dr. Gius will discuss the possibilities of building the analysis of conflict on the analysis of text features. This is a basis for the development of a computational literary studies approach to literary texts. In order to demonstrate its possible applications, Dr. Gius will outline how an operationalization of conflict can be applied at different levels of text analysis, ranging from single texts over groups of text to an overarching understanding of literary history as a (digital) history of conflict. The presentation will include lunch and take place at the Stanford Center for Spatial and Textual Analysis in Wallenberg 433A. About the Speaker Evelyn Gius is Professor of Digital Philology and Modern German Literature at Technical University Darmstadt and head of the fortext lab. Her research focuses on narrative theory, manual annotation, operationalization, segmentation, and conflict. She also leads the development of the annotation platform CATMA and serves as chair of the Digital Humanities Association in the German-speaking areas (""Digital Humanities im deutschsprachigen Raum"", DHd) and as co-editor of the Journal of Computational Literary Studies (JCLS) as well as of the book series ""Digital Literary Studies.""","Tue November 29th 2022, 12:00 - 1:15pm",Wallenberg 433A
1716323825-208.html,Working with Network Data in Gephi: Digital Tools and Methods for the Humanities and Social Sciences | Center for Spatial and Textual Analysis,"This workshop will introduce you to working with data that can be represented as a network graph.  We'll cover why and how to organize data in terms of networks as well as some of the tools that are available for working with networks and graphs.  In particular, the workshop will feature a hands-on tutorial on using Gephi (https://gephi.org/) to explore, analyze, and visualize network data. Registration is free at:",Working with Network Data in Gephi: Digital Tools and Methods for the Humanities and Social Sciences,Events About People Connect With Us Contact Us,,,,,"This workshop will introduce you to working with data that can be represented as a network graph.  We'll cover why and how to organize data in terms of networks as well as some of the tools that are available for working with networks and graphs.  In particular, the workshop will feature a hands-on tutorial on using Gephi ( https://gephi.org/ ) to explore, analyze, and visualize network data. Registration is free at: https://events.eventzilla.net/e/cidr-workshop-working-with-network-data-in-gephi-2138780622","Wed February 19th 2020, 2:00 - 4:00pm","Catherine Tierney Seminar Room, Green Library 121A"
1716323825-121.html,"Eric Harvey: ""Variance, Population Thinking, Text-Concepts: The Use of Data in Conceptualizing Hebrew Psalms Literature"" | Center for Spatial and Textual Analysis","The Hebrew Bible has always taken many forms. Prior to the rise of printing, hand-copied manuscripts varied dramatically from the care and expense used in their materials to textual details large and small. In some key ways, the population of medieval Psalms manuscripts is defined more by variation than uniformity, challenging simplistic and essentialist conceptions and representations of the text.","Eric Harvey: ""Variance, Population Thinking, Text-Concepts: The Use of Data in Conceptualizing Hebrew Psalms Literature""",Events About People Connect With Us Contact Us,,,,,"The Hebrew Bible has always taken many forms. Prior to the rise of printing, hand-copied manuscripts varied dramatically from the care and expense used in their materials to textual details large and small. In some key ways, the population of medieval Psalms manuscripts is defined more by variation than uniformity, challenging simplistic and essentialist conceptions and representations of the text. Please join us for this talk, in which Eric Harvey will share results from his analysis of more than 400 ancient and medieval manuscripts of the Hebrew Psalms, addressing issues of data collection, organization, and coding and new conceptual possibilities afforded by quantitative methods in manuscript studies. About the Speaker Eric Harvey is CESTA’s Digital Humanities Postdoctoral Fellow. He earned his Ph.D. in Near Eastern and Judaic Studies from Brandeis University in 2020 with his dissertation “Sing to the Lord a New(-ish) Song: The Psalms of the Egyptian Hallel Across Two Thousand Years.” His research combines Book History, Material Philology, and Evolutionary Biology to reconceptualize Hebrew Psalms over the longue durée. He also researches disability in antiquity and advocates for accessibility in digital tools and resources. He keeps a personal site with blog and accessibility resources at www.blindscholar.com .","Tue October 5th 2021, 12:00 - 1:15pm",Zoom
